estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,beta_numerator_profile,beta_denominator_profile,var_numerator_profile,var_denominator_profile,cov_numerator_denominator_profile,denominator_t_stat,ratio,ratio_std_error,ratio_p_value,ratio_ci95_low,ratio_ci95_high
trade_plus_debt_plus_log_gdp_pc__h3__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.02536026540126934,0.04093829782802118,0.0001427408170204875,1.7149445515454518e-06,-1.2671153307534476e-05,31.26113484686371,-0.6194753262044743,0.2760359553171271,0.02482059957319227,-1.1604958570641508,-0.07845479534479771
trade_plus_debt_plus_log_gdp_pc__h3__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.004383752436023102,0.04093829782802118,1.5065852551320253e-05,1.7149445515454518e-06,-4.740823020214168e-06,31.26113484686371,-0.10708194205921623,0.09162635609001644,0.24253235312308963,-0.28666630003029064,0.07250241591185819
trade_plus_debt_plus_log_gdp_pc__h4__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.006830806959808415,0.04086447330751885,0.0004028666744717867,2.0095484987364566e-06,-2.4179560558395417e-05,28.826814921267932,-0.16715759208259715,0.48625518194654216,0.7310229008626763,-1.1202002359937906,0.7858850518285962
trade_plus_debt_plus_log_gdp_pc__h4__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.004112921420407114,0.04086447330751885,3.102106724133653e-06,2.0095484987364566e-06,-1.8227572216209913e-06,28.826814921267932,-0.10064785099408972,0.04062171554699798,0.013223750877263019,-0.18026495045643653,-0.021030751531742928
trade_plus_debt_plus_log_gdp_pc__h5__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.015338345608444092,0.04094949834896586,0.00014240882852170796,2.184030210341044e-06,1.2100015028453446e-05,27.708898711163993,-0.37456736289497056,0.30085580066893275,0.21312943975570908,-0.96423389674604,0.21509917095609893
trade_plus_debt_plus_log_gdp_pc__h5__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,7.413955573381666e-05,0.04094949834896586,9.080645216170969e-06,2.184030210341044e-06,2.5068902420650306e-06,27.708898711163993,0.0018105119408792219,0.07355170740008653,0.9803616570552018,-0.1423481855647185,0.14596920944647696
trade_plus_debt_plus_log_gdp_pc__h6__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,-0.017559673445621572,0.041089063095265464,5.2583364647060026e-05,2.29057822173267e-06,3.5062941155326847e-07,27.14898984435916,-0.4273563844692508,0.17768183142936314,0.016164602035094067,-0.7756063747779194,-0.07910639416058213
trade_plus_debt_plus_log_gdp_pc__h6__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,0.00046903074650371084,0.041089063095265464,1.7810542098990924e-06,2.29057822173267e-06,1.031128616107944e-06,27.14898984435916,0.01141497788392638,0.0322671033898631,0.7235148647770866,-0.051827382645635564,0.07465733841348833
trade_plus_debt_plus_log_gdp_pc__h7__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.0055103871044395285,0.041353774194123595,0.00010762695387313388,2.0866807522906123e-06,8.779238654645481e-06,28.627745452750844,0.13324992003323746,0.24816996399827818,0.5913159083461781,-0.3531542714479894,0.6196541115144644
trade_plus_debt_plus_log_gdp_pc__h7__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.0016606203554810047,0.041353774194123595,6.996119038060601e-06,2.0866807522906123e-06,3.2505687141033597e-06,28.627745452750844,0.04015644007934299,0.06277170572310731,0.522353360950361,-0.08287384238609408,0.16318672254478006
trade_plus_debt_plus_log_gdp_pc__h8__output,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.012446915008375563,0.041728344390204196,2.596574176080782e-05,1.6588534751253626e-06,1.757826919773799e-06,32.39866688520998,0.2982844201050425,0.1199775119616081,0.012912647982289416,0.0631328177055672,0.5334360225045178
trade_plus_debt_plus_log_gdp_pc__h8__investment_path,trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.005106947049658666,0.041728344390204196,2.2989081410477984e-06,1.6588534751253626e-06,-9.364195157574126e-07,32.39866688520998,0.12238556607718017,0.03829050824315452,0.0013923235569310854,0.04733754897086327,0.19743358318349707
trade_plus_liq_plus_log_gdp_pc__h0__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,0.05470719744084265,0.0409976390224783,0.00015384798834165814,1.9613756432665784e-06,1.619567672021628e-06,29.273756653122476,1.334398729908511,0.30172592905485573,9.754168487807746e-06,0.7430267757591065,1.9257706840579154
trade_plus_liq_plus_log_gdp_pc__h0__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,0.0409976390224783,0.0409976390224783,1.9613756432665784e-06,1.9613756432665784e-06,1.9613756432665784e-06,29.273756653122476,1.0,4.930001489850233e-19,0.0,1.0,1.0
trade_plus_liq_plus_log_gdp_pc__h1__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,0.031859385865247,0.0409976390224783,0.0003783709312921914,1.9613756432665784e-06,-9.827206092165043e-06,29.273756653122476,0.7771029411664182,0.48466941220533577,0.10885365238021705,-0.17283165116423727,1.7270375334970738
trade_plus_liq_plus_log_gdp_pc__h1__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,-0.0032692062013851405,0.0409976390224783,6.968110852938269e-06,1.9613756432665784e-06,-5.530977000916992e-07,29.273756653122476,-0.07974132850900734,0.06403619859443721,0.21303842128581651,-0.20524997146095866,0.04576731444294399
trade_plus_liq_plus_log_gdp_pc__h2__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.011372434223179887,0.0409976390224783,0.00015782737876931453,2.445480480656691e-06,-1.1238377087647987e-06,26.21662287908567,-0.27739241805960035,0.3060078483801887,0.3646776557740361,-0.8771567798713635,0.3223719437521628
trade_plus_liq_plus_log_gdp_pc__h2__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.007636694931480911,0.0409976390224783,2.8277785279891346e-06,2.445480480656691e-06,-2.6974728503067905e-07,26.21662287908567,-0.1862715784022061,0.04090339896413254,5.265066185700107e-06,-0.2664407672171788,-0.10610238958723339
trade_plus_liq_plus_log_gdp_pc__h3__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.03264991671105501,0.041000289307565205,0.0001385835920518217,3.0672299802338827e-06,-1.3965947318829074e-05,23.410665031274757,-0.7963338128209397,0.265264380428313,0.002681784888240779,-1.3162424448417647,-0.2764251808001148
trade_plus_liq_plus_log_gdp_pc__h3__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.0039530538385390696,0.041000289307565205,1.3001978757121027e-05,3.0672299802338827e-06,-5.610421507571564e-06,23.410665031274757,-0.0964152669481205,0.08430865304663572,0.25279009650927,-0.26165719050460956,0.06882665660836856
trade_plus_liq_plus_log_gdp_pc__h4__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.007500344203372418,0.04091542929466242,0.0003821606671594087,3.5357859683063786e-06,-2.947542449657391e-05,21.75926033536622,-0.1833133449329558,0.47106031440028895,0.6971648370155217,-1.1065745957036364,0.7399479058377249
trade_plus_liq_plus_log_gdp_pc__h4__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.0029857681946577294,0.04091542929466242,5.3909436797967455e-06,3.5357859683063786e-06,-3.6694476338229076e-06,21.75926033536622,-0.07297413826835332,0.053959210170770676,0.17624915263366203,-0.1787322468372912,0.03278397030058455
trade_plus_liq_plus_log_gdp_pc__h5__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.01041257250845824,0.040984187156996144,7.20468075695652e-05,3.7029406015871056e-06,1.1114504219934344e-05,21.298202566844825,-0.25406316998727585,0.2153998910194483,0.2382009869635764,-0.676239198659247,0.16811285868469528
trade_plus_liq_plus_log_gdp_pc__h5__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.0006477141838124175,0.040984187156996144,1.3431290282458722e-05,3.7029406015871056e-06,5.367275086171305e-06,21.298202566844825,-0.015804002195560208,0.08998764535986856,0.8605892416531193,-0.19217654615446544,0.160568541763345
trade_plus_liq_plus_log_gdp_pc__h6__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,-0.018549918268093615,0.041102889199300004,6.902010119297602e-05,3.925567936646924e-06,-1.6769764963166119e-06,20.745366008628615,-0.45130448563235126,0.201074522082934,0.02480257563756627,-0.8454033071235055,-0.05720566414119699
trade_plus_liq_plus_log_gdp_pc__h6__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,-0.0008910568830507196,0.041102889199300004,2.522544306664056e-06,3.925567936646924e-06,2.6586353419999546e-06,20.745366008628615,-0.021678692189499287,0.039527714124075526,0.5833878606482212,-0.0991515882638825,0.05579420388488392
trade_plus_liq_plus_log_gdp_pc__h7__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.005772801588435024,0.04177409450717631,0.00016163900244045435,3.252688406290806e-06,1.0462387137065021e-05,23.1625203597622,0.13819094480775215,0.3016693583434002,0.6468896204396828,-0.4530701327846197,0.7294520224001241
trade_plus_liq_plus_log_gdp_pc__h7__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.0015325034134227448,0.04177409450717631,1.516577950582797e-06,3.252688406290806e-06,1.218698222318588e-06,23.1625203597622,0.036685496873175266,0.028641414109091195,0.2002446208926223,-0.01945064324694082,0.09282163699329135
trade_plus_liq_plus_log_gdp_pc__h8__output,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.011666949266487417,0.04196849348158504,2.540416414967131e-05,3.318786915739838e-06,1.7689059652015429e-07,23.037412317445863,0.27799304427276256,0.12046933516521029,0.0210223157898064,0.04187748610746583,0.5141086024380592
trade_plus_liq_plus_log_gdp_pc__h8__investment_path,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.005504457677852328,0.04196849348158504,4.7731310455564904e-06,3.318786915739838e-06,-2.7668589735995056e-06,23.037412317445863,0.1311569041730692,0.05616399547123929,0.019530426096820097,0.02107749582156951,0.24123631252456887
debt_plus_liq_plus_log_gdp_pc__h0__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,12,12,OK,0.04499680036056195,0.04161477962630647,0.00023148624933398536,6.317471685340008e-07,-2.684284324148644e-06,52.35714383673425,1.0812697018853745,0.37073876330300926,0.003539518150408094,0.35463507813855677,1.8079043256321923
debt_plus_liq_plus_log_gdp_pc__h0__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,12,12,OK,0.04161477962630647,0.04161477962630647,6.317471685340008e-07,6.317471685340008e-07,6.317471685340008e-07,52.35714383673425,1.0,3.43805390072983e-18,0.0,1.0,1.0
debt_plus_liq_plus_log_gdp_pc__h1__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,12,12,OK,0.03496466488699176,0.041677791303241694,0.000347804818220785,6.383457315179174e-07,-5.912254278742995e-06,52.16470026580785,0.8389279708368858,0.45409041102832104,0.06467600388810357,-0.051072880503612916,1.7289288221773844
debt_plus_liq_plus_log_gdp_pc__h1__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,12,12,OK,-0.002905698593800834,0.041677791303241694,1.0534800515415518e-05,6.383457315179174e-07,-7.416365708442437e-07,52.16470026580785,-0.06971815211270155,0.07750522188512689,0.36837124891701345,-0.2216255956213358,0.0821892913959327
debt_plus_liq_plus_log_gdp_pc__h2__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.006678798832089969,0.04170664309102922,0.00011363319928865138,6.831502979440812e-07,-1.6780105673673592e-06,50.45998353367752,-0.1601375305490968,0.2550066979170098,0.5300210895184458,-0.659941474282921,0.33966641318472746
debt_plus_liq_plus_log_gdp_pc__h2__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,-0.007898170155573007,0.04170664309102922,4.089784781510519e-06,6.831502979440812e-07,-4.0680673991128215e-07,50.45998353367752,-0.18937439146886992,0.04771486480871351,7.221238304055966e-05,-0.282893808021146,-0.09585497491659382
debt_plus_liq_plus_log_gdp_pc__h3__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.027424033080347042,0.04173313122722442,0.00018820164664107262,7.629516338245016e-07,-4.6796744842871065e-06,47.778495187115965,-0.6571285756400923,0.3236000617548017,0.04228734029561809,-1.291373042074441,-0.022884109205743797
debt_plus_liq_plus_log_gdp_pc__h3__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,OK,-0.003967045219109831,0.04173313122722442,1.136246367124989e-05,7.629516338245016e-07,-2.1967864538434413e-06,47.778495187115965,-0.09505745441219006,0.07929761242969655,0.23062790913012332,-0.25047791883441095,0.060363010010030846
debt_plus_liq_plus_log_gdp_pc__h4__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.005361486351001341,0.041626652316549634,0.0005210539207793671,7.885204640612939e-07,-7.651437221160435e-06,46.87756030723146,-0.12879936417250057,0.54733391056812,0.8139593120557396,-1.2015541164034822,0.9439553880584811
debt_plus_liq_plus_log_gdp_pc__h4__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,OK,-0.002055868844140004,0.041626652316549634,4.421216873680405e-06,7.885204640612939e-07,-1.3820925226628582e-06,46.87756030723146,-0.04938828201956193,0.04973774630056905,0.3207226925595468,-0.14687247344086754,0.048095909401743686
debt_plus_liq_plus_log_gdp_pc__h5__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.000944731700728756,0.04166875788288846,0.00010886532633463138,6.597876837318964e-07,4.560269337203173e-06,51.29894722721201,-0.022672422906964456,0.25063803670928725,0.9279226107294716,-0.5139139480129953,0.46856910219906633
debt_plus_liq_plus_log_gdp_pc__h5__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,OK,-0.00016095608253735596,0.04166875788288846,1.0060198480563106e-05,6.597876837318964e-07,1.7116604400522208e-06,51.29894722721201,-0.0038627521124994612,0.07616898525921546,0.9595542764498524,-0.153151219959524,0.1454257157345251
debt_plus_liq_plus_log_gdp_pc__h6__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,-0.016082848568908733,0.041831824487363,0.00010507132492695683,6.012015457370222e-07,3.5845916656340946e-07,53.95066005683236,-0.3844644302752611,0.2454637038354403,0.11728351937189663,-0.8655644493045302,0.09663558875400807
debt_plus_liq_plus_log_gdp_pc__h6__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,OK,0.0006108107035861247,0.041831824487363,8.106176708774518e-07,6.012015457370222e-07,2.868960263465443e-07,53.95066005683236,0.01460157932558368,0.02141311649582042,0.49530291818815475,-0.027367357802984854,0.05657051645415222
debt_plus_liq_plus_log_gdp_pc__h7__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,1.3795533116308485e-05,0.04228443842487623,0.00031284805878763124,4.402193819840576e-07,3.8111896675160217e-06,63.73030358221839,0.00032625555949662266,0.4182967006252064,0.9993776803713343,-0.8195202125178408,0.820172723636834
debt_plus_liq_plus_log_gdp_pc__h7__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,OK,0.0008714672128084068,0.04228443842487623,1.3633910728874158e-06,4.402193819840576e-07,4.3601673558190705e-07,63.73030358221839,0.020609643766623054,0.027433318876347583,0.45249425317647063,-0.03315867320742102,0.07437796074066713
debt_plus_liq_plus_log_gdp_pc__h8__output,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.00931743442388101,0.042336265942775814,3.471686322276068e-05,4.6863094258253247e-07,-4.5220210924669375e-07,61.8439286288077,0.2200816301672661,0.13961761887573654,0.11495275908548663,-0.05356387443641705,0.4937271347709492
debt_plus_liq_plus_log_gdp_pc__h8__investment_path,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,OK,0.005454337977825262,0.042336265942775814,2.0176988725969015e-06,4.6863094258253247e-07,-2.4242313020632314e-07,61.8439286288077,0.12883370454063345,0.034130813876028704,0.00016019805186640035,0.06193853858057728,0.1957288705006896
trade_plus_debt_plus_liq_plus_log_gdp_pc__h0__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,14,14,OK,0.05683972256072941,0.04184469055207804,0.00017608790880107577,8.456420896801747e-07,1.956269692129623e-06,45.503737057962006,1.3583496928956666,0.3137217597829639,1.4925083645866977e-05,0.7434663425545313,1.9732330432368022
trade_plus_debt_plus_liq_plus_log_gdp_pc__h0__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,14,14,OK,0.04184469055207804,0.04184469055207804,8.456420896801747e-07,8.456420896801747e-07,8.456420896801747e-07,45.503737057962006,1.0,7.526739919293194e-19,0.0,1.0,1.0
trade_plus_debt_plus_liq_plus_log_gdp_pc__h1__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,14,14,OK,0.026908083542160077,0.04184469055207804,0.0002930583358297187,8.456420896801747e-07,-5.602337590320253e-07,45.503737057962006,0.6430465415599494,0.409853091225522,0.11665530643193067,-0.1602507561944826,1.4463438393143815
trade_plus_debt_plus_liq_plus_log_gdp_pc__h1__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,14,14,OK,-0.0031588347209062285,0.04184469055207804,6.58942386894646e-06,8.456420896801747e-07,-4.007146823479432e-08,45.503737057962006,-0.07548949888815365,0.061339861977832595,0.21844405005493606,-0.19571341918136334,0.04473442140505604
trade_plus_debt_plus_liq_plus_log_gdp_pc__h2__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,14,14,OK,-0.015587968645693163,0.04184469055207804,0.0001318062640568141,9.882905756268742e-07,4.534073803634073e-06,42.09185189006226,-0.37251963009006056,0.2779988489440556,0.1802439737284025,-0.917387361764,0.17234810158387898
trade_plus_debt_plus_liq_plus_log_gdp_pc__h2__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,14,14,OK,-0.008184590954541065,0.04184469055207804,3.477722259454868e-06,9.882905756268742e-07,3.8096304303664483e-07,42.09185189006226,-0.1955944911184105,0.0457478364920758,1.9071598323483485e-05,-0.28525860301350625,-0.10593037922331477
trade_plus_debt_plus_liq_plus_log_gdp_pc__h3__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,14,14,OK,-0.034095960161193116,0.04186229957092509,0.00014282750939888477,1.2765700321859582e-06,-9.5220415134376e-06,37.05107035825234,-0.81447891087364,0.2704324770484795,0.002597340867568132,-1.3445168261386145,-0.28444099560866554
trade_plus_debt_plus_liq_plus_log_gdp_pc__h3__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,14,14,OK,-0.004356993334190193,0.04186229957092509,1.5021694342939568e-05,1.2765700321859582e-06,-3.911032569106148e-06,37.05107035825234,-0.1040791685800339,0.09008411737877436,0.24794493104491755,-0.2806407942215104,0.07248245706144259
trade_plus_debt_plus_liq_plus_log_gdp_pc__h4__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,14,14,OK,-0.008244205858258361,0.041776077653872,0.0004400665288148672,1.477006490201532e-06,-2.0333605916900993e-05,34.374505550967676,-0.1973427454478664,0.49758101675872607,0.6916593187892528,-1.1725836176857902,0.7778981267900573
trade_plus_debt_plus_liq_plus_log_gdp_pc__h4__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,14,14,OK,-0.0034473452620684924,0.041776077653872,3.5405823622715645e-06,1.477006490201532e-06,-1.683359467103117e-06,34.374505550967676,-0.08251960106525168,0.043304534980244724,0.05670668211158736,-0.16739492999378625,0.0023557278632828915
trade_plus_debt_plus_liq_plus_log_gdp_pc__h5__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,14,14,OK,-0.011901976098417423,0.041785114582923236,0.00014315744753725794,1.4813018956229117e-06,1.082176022174101e-05,34.3320556742696,-0.2848377039818273,0.2925603680399011,0.3302536079531879,-0.8582454886438163,0.28857008068016177
trade_plus_debt_plus_liq_plus_log_gdp_pc__h5__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,14,14,OK,-4.714522659180226e-05,0.041785114582923236,1.152895555829738e-05,1.4813018956229117e-06,2.7955587431347705e-06,34.3320556742696,-0.0011282780258563558,0.08128159275628054,0.9889248392271799,-0.1604372724342179,0.1581807163825052
trade_plus_debt_plus_liq_plus_log_gdp_pc__h6__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,14,14,OK,-0.020047204845941132,0.04195632594325579,0.0001027252843492746,1.4608152433446786e-06,3.4387311725965363e-06,34.71361197241386,-0.47781125718810924,0.245788143487797,0.051895889598734035,-0.9595471662511543,0.003924651874935792
trade_plus_debt_plus_liq_plus_log_gdp_pc__h6__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,14,14,OK,0.00047214163065919265,0.04195632594325579,1.3644243909437264e-06,1.4608152433446786e-06,9.880037907424732e-07,34.71361197241386,0.011253169100119607,0.027614625556134104,0.6836352315910172,-0.04287050243646258,0.0653768406367018
trade_plus_debt_plus_liq_plus_log_gdp_pc__h7__output,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,14,14,OK,0.00552229209459234,0.04239781878228216,0.0001662570033058307,1.0760521417467482e-06,7.504932297943989e-06,40.87209095473171,0.13024943860791438,0.30234445319858233,0.6666151267966622,-0.4623348005867627,0.7228336778025914
trade_plus_debt_plus_liq_plus_log_gdp_pc__h7__investment_path,trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,14,14,OK,0.0014437361194270554,0.04239781878228216,2.7542410586936957e-06,1.0760521417467482e-06,1.3444084519784802e-06,40.87209095473171,0.03405213194671198,0.03849619414482929,0.3763948510257067,-0.04139902211901512,0.10950328601243908
