estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,regressor_position,regressor,contrast_weight,poland_profile_source
trade_plus_liq_plus_log_gdp_pc__h7__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,12,12,OK,7,shock_G_I_x_liq,0.5755551475575922,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h7__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,12,12,OK,8,shock_G_I_x_log_gdp_pc,0.07401637081113775,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h7__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,12,12,OK,9,dlog_gi_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h7__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,12,12,OK,10,dlog_gc_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h7__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,12,12,OK,11,dlog_y_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h7__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,12,12,OK,12,i_rate_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,1,shock_G_I,1.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,2,shock_G_C,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,3,trade_z_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,4,liq_z_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,5,log_gdp_pc_z_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,6,shock_G_I_x_trade,-0.16113002632933232,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,7,shock_G_I_x_liq,0.5755551475575922,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,8,shock_G_I_x_log_gdp_pc,0.07401637081113775,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,9,dlog_gi_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,10,dlog_gc_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,11,dlog_y_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
trade_plus_liq_plus_log_gdp_pc__h8__direct_debt_ratio,trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,12,12,OK,12,i_rate_lag1,0.0,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,4,liq_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,5,log_gdp_pc_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,6,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,7,shock_G_I_x_liq,0.5755551475575922,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,8,shock_G_I_x_log_gdp_pc,0.07401637081113775,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,9,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,10,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,11,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h0__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,12,12,OK,12,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,4,liq_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,5,log_gdp_pc_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,6,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,7,shock_G_I_x_liq,0.5755551475575922,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,8,shock_G_I_x_log_gdp_pc,0.07401637081113775,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,9,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,10,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,11,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h1__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,12,12,OK,12,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,4,liq_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,5,log_gdp_pc_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,6,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,7,shock_G_I_x_liq,0.5755551475575922,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,8,shock_G_I_x_log_gdp_pc,0.07401637081113775,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,9,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,10,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,11,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h2__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,12,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,4,liq_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,5,log_gdp_pc_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,6,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,7,shock_G_I_x_liq,0.5755551475575922,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,8,shock_G_I_x_log_gdp_pc,0.07401637081113775,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,9,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,10,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,11,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h3__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,12,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h4__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h4__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h4__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
debt_plus_liq_plus_log_gdp_pc__h4__direct_debt_ratio,debt+liq+log_gdp_pc,debt|liq|log_gdp_pc,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,4,liq_z_lag1,0.0,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}"
